,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,y
4299451,FF,2021-06-22,97.5,-0.63,6.72,"Fairbanks, Pete",Danny Santana,Pete Fairbanks,,foul_tip,,,,,4.0,Danny Santana singles on a pop up to left fielder Randy Arozarena.   Bobby Dalbec to 3rd.,R,L,R,TB,BOS,S,,,1,0,2021,-0.07,1.67,-0.38,2.26,,Bobby Dalbec,,0,10,Top,,,,,Mike Zunino,,,0.844005970795777,-141.54712433140446,-10.348007912021478,-1.1731101015413914,35.28380870040899,-7.478589371307926,3.32,1.51,,,,98.0,2299.0,6.9,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.57,,,,,,,,76,2,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,189.0,0.0,-0.054,foul_tip
4299452,FF,2021-06-22,98.6,-0.59,6.73,"Fairbanks, Pete",Danny Santana,Pete Fairbanks,,ball,,,,,14.0,Danny Santana singles on a pop up to left fielder Randy Arozarena.   Bobby Dalbec to 3rd.,R,L,R,TB,BOS,B,,,1,1,2021,0.07,1.76,1.3,1.05,,Bobby Dalbec,,0,10,Top,,,,,Mike Zunino,,,5.027387261022673,-142.8073985520524,-14.109186881951,-0.325458312154699,36.15811672267085,-4.890243110259838,3.28,1.51,,,,98.9,2388.0,6.9,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.57,,,,,,,,76,3,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,190.0,0.0,0.041,ball
4299453,FF,2021-06-22,98.5,-0.58,6.77,"Fairbanks, Pete",Danny Santana,Pete Fairbanks,,swinging_strike,,,,,3.0,Danny Santana singles on a pop up to left fielder Randy Arozarena.   Bobby Dalbec to 3rd.,R,L,R,TB,BOS,S,,,2,1,2021,0.02,1.67,0.41,3.2,,Bobby Dalbec,,0,10,Top,,,,,Mike Zunino,,,2.6825831849071418,-143.19813594618347,-8.149775672067658,-0.3825269587578583,36.46635966041493,-7.569342721701789,3.32,1.51,,,,99.3,2407.0,7.0,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.5,,,,,,,,76,4,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,194.0,0.0,-0.12,swinging_strike
4299454,FF,2021-06-22,97.5,-0.73,6.72,"Fairbanks, Pete",Danny Santana,Pete Fairbanks,single,hit_into_play,,,,,2.0,Danny Santana singles on a pop up to left fielder Randy Arozarena.   Bobby Dalbec to 3rd.,R,L,R,TB,BOS,X,7.0,popup,2,2,2021,-0.04,1.68,0.11,3.19,,Bobby Dalbec,,0,10,Top,69.87,139.09,,,Mike Zunino,,,2.3678037811850032,-141.74048100716962,-7.88076646696889,-1.100931667005072,35.44547440375248,-7.910464867474915,3.32,1.51,181.0,60.3,41.0,98.1,2326.0,6.9,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.6,0.314,0.283,0.9,1.0,1.0,0.0,3.0,76,5,4-Seam Fastball,5,5,5,5,5,5,5,5,Infield shift,Standard,195.0,-0.17,0.766,single
4299455,SL,2021-06-22,86.3,-0.43,6.93,"Fairbanks, Pete",Alex Verdugo,Pete Fairbanks,,ball,,,,,12.0,Pete Fairbanks intentionally walks Alex Verdugo.,R,L,R,TB,BOS,B,,,0,0,2021,0.13,-0.29,1.37,2.87,Bobby Dalbec,,Danny Santana,0,10,Top,,,,,Mike Zunino,,,4.058400608641851,-125.66459519930216,-2.8621900935281674,0.5789983690338347,26.13911742583244,-34.83309823172688,3.51,1.52,,,,87.3,2385.0,6.9,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.57,,,,,,,,77,1,Slider,5,5,5,5,5,5,5,5,Infield shift,Standard,61.0,-0.021,0.026,ball
4299456,FF,2021-06-22,98.6,-0.44,6.73,"Fairbanks, Pete",Alex Verdugo,Pete Fairbanks,,ball,,,,,14.0,Pete Fairbanks intentionally walks Alex Verdugo.,R,L,R,TB,BOS,B,,,1,0,2021,0.31,1.82,0.39,0.69,Bobby Dalbec,Danny Santana,,0,10,Top,,,,,Mike Zunino,,,1.529359510515643,-142.7237796472475,-15.235060114826494,3.8480365263142176,35.9573612098198,-3.896506403938629,3.56,1.55,,,,99.1,2378.0,7.0,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.46,,,,,,,,77,2,4-Seam Fastball,5,5,5,5,5,5,5,5,Infield shift,Standard,189.0,0.183,0.093,ball
4299457,FF,2021-06-22,96.2,-0.47,6.74,"Fairbanks, Pete",J. D. Martinez,Pete Fairbanks,,ball,,,,,14.0,"J.D. Martinez strikes out swinging and Alex Verdugo caught stealing 2nd, catcher Mike Zunino to second baseman Joey Wendle to catcher Mike Zunino.",R,R,R,TB,BOS,B,,,0,0,2021,-0.06,1.69,0.77,0.89,Danny Santana,,Alex Verdugo,1,10,Top,,,,,Mike Zunino,,,3.4682494976594933,-139.39707130271944,-13.823458583661346,-1.6537449990188953,32.87191767280756,-7.191982927712281,3.65,1.68,,,,96.9,2360.0,7.1,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.45,,,,,,,,78,1,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Strategic,196.0,0.0,0.059,ball
4299458,FF,2021-06-22,97.2,-0.45,6.79,"Fairbanks, Pete",J. D. Martinez,Pete Fairbanks,,called_strike,,,,,2.0,"J.D. Martinez strikes out swinging and Alex Verdugo caught stealing 2nd, catcher Mike Zunino to second baseman Joey Wendle to catcher Mike Zunino.",R,R,R,TB,BOS,S,,,1,0,2021,0.18,1.66,0.21,3.61,Danny Santana,,Alex Verdugo,1,10,Top,,,,,Mike Zunino,,,1.3877598690935369,-141.3777406871367,-6.800117286586643,2.011015517525162,33.982257576939936,-8.616404885184501,3.63,1.62,,,,97.7,2431.0,6.7,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.78,,,,,,,,78,2,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Strategic,190.0,0.0,-0.126,called_strike
4299459,FF,2021-06-22,97.7,-0.32,6.8,"Fairbanks, Pete",J. D. Martinez,Pete Fairbanks,,foul,,,,,12.0,"J.D. Martinez strikes out swinging and Alex Verdugo caught stealing 2nd, catcher Mike Zunino to second baseman Joey Wendle to catcher Mike Zunino.",R,R,R,TB,BOS,S,,,1,1,2021,0.13,1.65,0.88,3.1,Danny Santana,,Alex Verdugo,1,10,Top,,,,,Mike Zunino,,,2.962803708261819,-142.04044606332738,-8.306816019230512,1.0250255435562756,35.08365564324452,-8.167221327464622,3.49,1.6,,,,98.6,2469.0,7.0,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.51,,,,,,,,78,3,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Strategic,188.0,0.0,-0.164,foul
4299460,FF,2021-06-22,99.1,-0.5,6.76,"Fairbanks, Pete",J. D. Martinez,Pete Fairbanks,strikeout_double_play,swinging_strike,,,,,6.0,"J.D. Martinez strikes out swinging and Alex Verdugo caught stealing 2nd, catcher Mike Zunino to second baseman Joey Wendle to catcher Mike Zunino.",R,R,R,TB,BOS,S,2.0,,1,2,2021,-0.05,1.86,0.29,2.76,Danny Santana,,Alex Verdugo,1,10,Top,,,,,Mike Zunino,,,2.28405746301752,-143.87902480138516,-9.86065111568485,-1.3021837913637675,37.11431991463486,-4.210249813209157,3.49,1.6,,,,99.6,2417.0,6.9,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.56,,,0.0,1.0,0.0,0.0,,78,4,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Strategic,193.0,0.317,-0.431,strikeout_double_play
4299461,FF,2021-06-22,96.0,-1.25,5.87,"Sawamura, Hirokazu",Randy Arozarena,Hirokazu Sawamura,,ball,,,,,11.0,Randy Arozarena pops out to catcher Christian Vazquez in foul territory.,R,R,R,TB,BOS,B,,,0,0,2021,-1.02,1.41,-1.0,4.15,,Brett Phillips,,0,10,Bot,,,,,Christian Vazquez,,,3.022119729754486,-139.77113014497525,-2.1422534676699287,-14.094830862178002,33.63557004667671,-13.435976117128714,3.26,1.55,,,,96.3,2200.0,6.6,633519,617228,543877,Bobby Dalbec,Enrique Hernandez,Rafael Devers,Xander Bogaerts,Alex Verdugo,Danny Santana,Hunter Renfroe,53.93,,,,,,,,79,1,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,214.0,0.0,0.055,ball
4299462,FS,2021-06-22,92.7,-1.47,5.83,"Sawamura, Hirokazu",Randy Arozarena,Hirokazu Sawamura,,ball,,,,,13.0,Randy Arozarena pops out to catcher Christian Vazquez in foul territory.,R,R,R,TB,BOS,B,,,1,0,2021,-1.24,0.55,-0.89,0.86,,Brett Phillips,,0,10,Bot,,,,,Christian Vazquez,,,4.220947455458983,-134.63483166916728,-8.071148740497819,-16.036114959923953,32.003242782551155,-23.768256077650125,3.19,1.58,,,,92.6,1465.0,6.6,633519,617228,543877,Bobby Dalbec,Enrique Hernandez,Rafael Devers,Xander Bogaerts,Alex Verdugo,Danny Santana,Hunter Renfroe,53.92,,,,,,,,79,2,Split-Finger,5,5,5,5,5,5,5,5,Standard,Standard,218.0,0.0,0.073,ball
4299463,FS,2021-06-22,91.3,-1.44,5.8,"Sawamura, Hirokazu",Randy Arozarena,Hirokazu Sawamura,,ball,,,,,13.0,Randy Arozarena pops out to catcher Christian Vazquez in foul territory.,R,R,R,TB,BOS,B,,,2,0,2021,-0.95,0.34,-1.12,2.23,,Brett Phillips,,0,10,Bot,,,,,Christian Vazquez,,,2.8691185954152085,-132.90060211890977,-3.8334262343162457,-11.909843117189416,28.722524270921195,-27.50728291535243,3.11,1.43,,,,91.9,1397.0,6.6,633519,617228,543877,Bobby Dalbec,Enrique Hernandez,Rafael Devers,Xander Bogaerts,Alex Verdugo,Danny Santana,Hunter Renfroe,53.86,,,,,,,,79,3,Split-Finger,5,5,5,5,5,5,5,5,Standard,Standard,220.0,0.0,0.158,ball
4299464,FS,2021-06-22,91.2,-1.26,5.78,"Sawamura, Hirokazu",Randy Arozarena,Hirokazu Sawamura,field_out,hit_into_play,,,,,7.0,Randy Arozarena pops out to catcher Christian Vazquez in foul territory.,R,R,R,TB,BOS,X,2.0,popup,3,0,2021,-0.83,0.34,-0.43,1.59,,Brett Phillips,,0,10,Bot,118.59,212.72,,,Christian Vazquez,,,3.8972815589525456,-132.75412215300955,-5.409223328067271,-10.711371534542716,29.37500112785561,-27.13719197476042,3.32,1.51,28.0,64.8,88.0,91.6,1395.0,6.6,633519,617228,543877,Bobby Dalbec,Enrique Hernandez,Rafael Devers,Xander Bogaerts,Alex Verdugo,Danny Santana,Hunter Renfroe,53.93,0.003,0.003,0.0,1.0,0.0,0.0,3.0,79,4,Split-Finger,5,5,5,5,5,5,5,5,Standard,Standard,223.0,-0.108,-0.669,field_out
4299465,FS,2021-06-22,92.4,-1.22,5.79,"Sawamura, Hirokazu",Mike Zunino,Hirokazu Sawamura,force_out,hit_into_play,,,,,9.0,"Mike Zunino grounds into a force out, fielded by third baseman Rafael Devers.   Brett Phillips out at 3rd.    Joey Wendle to 2nd.    Mike Zunino to 1st.",R,R,R,TB,BOS,X,5.0,ground_ball,0,0,2021,-0.58,0.38,0.55,2.12,,Brett Phillips,Joey Wendle,1,10,Bot,99.23,182.76,,,Christian Vazquez,,,5.824123215322331,-134.36599068311986,-4.346022072546058,-8.31378039837501,30.47885877730772,-26.8268296931197,3.47,1.59,2.0,77.6,-42.0,92.8,1268.0,6.7,633519,617228,543877,Bobby Dalbec,Enrique Hernandez,Rafael Devers,Xander Bogaerts,Alex Verdugo,Danny Santana,Hunter Renfroe,53.83,0.094,0.085,0.0,1.0,0.0,0.0,2.0,81,1,Split-Finger,5,5,5,5,5,5,5,5,Standard,Standard,219.0,-0.092,-0.609,force_out
4299466,FF,2021-06-22,95.1,2.87,5.22,"Hernandez, Darwinzon",Brandon Lowe,Darwinzon Hernandez,,swinging_strike,,,,,12.0,"Brandon Lowe grounds out, second baseman Enrique Hernandez to first baseman Bobby Dalbec.",R,L,L,TB,BOS,S,,,0,0,2021,0.53,1.24,0.6,3.95,,Joey Wendle,Mike Zunino,2,10,Bot,,,,,Christian Vazquez,,,-7.220746314079881,-138.3049602621593,-0.4342412657153489,8.511020021084603,32.19684003645629,-16.40795373188417,3.3,1.5,,,,95.8,2211.0,6.8,633519,650382,543877,Bobby Dalbec,Enrique Hernandez,Rafael Devers,Xander Bogaerts,Alex Verdugo,Danny Santana,Hunter Renfroe,53.7,,,,,,,,82,1,4-Seam Fastball,5,5,5,5,5,5,5,5,Strategic,Standard,152.0,0.0,-0.074,swinging_strike
4299467,FF,2021-06-22,95.2,2.58,5.37,"Hernandez, Darwinzon",Brandon Lowe,Darwinzon Hernandez,field_out,hit_into_play,,,,,5.0,"Brandon Lowe grounds out, second baseman Enrique Hernandez to first baseman Bobby Dalbec.",R,L,L,TB,BOS,X,4.0,ground_ball,0,1,2021,0.49,1.15,-0.04,2.39,,Joey Wendle,Mike Zunino,2,10,Bot,143.93,164.36,,,Christian Vazquez,,,-8.106124753815774,-138.3611972356936,-4.835324538345864,8.07898828821309,31.188372761763432,-16.499304260545394,3.3,1.5,26.0,91.8,-4.0,96.8,2338.0,7.3,633519,650382,543877,Bobby Dalbec,Enrique Hernandez,Rafael Devers,Xander Bogaerts,Alex Verdugo,Danny Santana,Hunter Renfroe,53.22,0.283,0.269,0.0,1.0,0.0,0.0,2.0,82,2,4-Seam Fastball,5,5,5,5,5,5,5,5,Strategic,Standard,158.0,-0.111,-0.375,field_out
4299468,FF,2021-06-22,95.6,-0.47,6.83,"Fairbanks, Pete",Xander Bogaerts,Pete Fairbanks,,called_strike,,,,,1.0,Xander Bogaerts singles on a sharp ground ball to left fielder Randy Arozarena.   Connor Wong to 3rd.,R,R,R,TB,BOS,S,,,0,0,2021,-0.02,1.77,-0.5,2.85,,Connor Wong,,0,11,Top,,,,,Mike Zunino,,,-0.0409025440028537,-139.01784914084575,-8.921804142731425,-0.1934889213162707,33.548269953629216,-7.420182621095859,3.27,1.54,,,,96.3,2380.0,6.9,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.61,,,,,,,,83,1,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,189.0,0.0,-0.053,called_strike
4299469,FF,2021-06-22,96.9,-0.37,6.87,"Fairbanks, Pete",Xander Bogaerts,Pete Fairbanks,,ball,,,,,11.0,Xander Bogaerts singles on a sharp ground ball to left fielder Randy Arozarena.   Connor Wong to 3rd.,R,R,R,TB,BOS,B,,,0,1,2021,-0.13,1.87,-1.04,3.65,,Connor Wong,,0,11,Top,,,,,Mike Zunino,,,-1.4946447583150548,-140.88032420908937,-7.32241867787125,-1.380834202609292,34.46913420049332,-5.874955832902487,3.46,1.57,,,,97.2,2394.0,6.7,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.85,,,,,,,,83,2,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,189.0,0.0,0.053,ball
4299470,FF,2021-06-22,97.0,-0.37,6.83,"Fairbanks, Pete",Xander Bogaerts,Pete Fairbanks,,swinging_strike,,,,,12.0,Xander Bogaerts singles on a sharp ground ball to left fielder Randy Arozarena.   Connor Wong to 3rd.,R,R,R,TB,BOS,S,,,1,1,2021,-0.03,1.83,0.58,3.8,,Connor Wong,,0,11,Top,,,,,Mike Zunino,,,2.641309575439436,-141.03065501024068,-6.759755624357465,-1.1022600007001364,34.912901941776624,-6.50573772667526,3.47,1.59,,,,97.7,2379.0,6.9,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.57,,,,,,,,83,3,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,187.0,0.0,-0.108,swinging_strike
4299471,FF,2021-06-22,97.3,-0.02,6.77,"Fairbanks, Pete",Xander Bogaerts,Pete Fairbanks,,foul,,,,,12.0,Xander Bogaerts singles on a sharp ground ball to left fielder Randy Arozarena.   Connor Wong to 3rd.,R,R,R,TB,BOS,S,,,1,2,2021,-0.05,1.69,1.18,2.63,,Connor Wong,,0,11,Top,,,,,Mike Zunino,,,3.3882706901381887,-141.42459282725866,-9.52287050708252,-1.5106703084476325,33.199258810340254,-7.465098849129222,3.47,1.59,207.0,78.0,20.0,98.0,2397.0,6.8,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.68,,,,,,,,83,4,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,191.0,0.0,0.0,foul
4299472,FF,2021-06-22,94.8,-0.19,6.81,"Fairbanks, Pete",Xander Bogaerts,Pete Fairbanks,,foul,,,,,14.0,Xander Bogaerts singles on a sharp ground ball to left fielder Randy Arozarena.   Connor Wong to 3rd.,R,R,R,TB,BOS,S,,,1,2,2021,0.61,1.04,1.92,2.44,,Connor Wong,,0,11,Top,,,,,Mike Zunino,,,4.194075735467116,-137.79784753365735,-8.129072602808446,6.66664637188796,33.098658203483275,-17.24442481833291,3.47,1.59,5.0,75.9,-23.0,95.5,2593.0,6.9,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.55,,,,,,,,83,5,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,178.0,0.0,0.0,foul
4299473,FF,2021-06-22,94.4,-0.28,6.91,"Fairbanks, Pete",Xander Bogaerts,Pete Fairbanks,,ball,,,,,12.0,Xander Bogaerts singles on a sharp ground ball to left fielder Randy Arozarena.   Connor Wong to 3rd.,R,R,R,TB,BOS,B,,,1,2,2021,0.62,0.92,0.91,4.65,,Connor Wong,,0,11,Top,,,,,Mike Zunino,,,1.7299144513554907,-137.6101961826826,-2.3018397576416003,7.517083769503972,29.053655934518456,-20.193053591208443,3.44,1.53,,,,95.6,2557.0,6.8,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.72,,,,,,,,83,6,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,176.0,0.0,0.029,ball
4299474,SL,2021-06-22,85.1,0.14,6.93,"Fairbanks, Pete",Xander Bogaerts,Pete Fairbanks,,ball,,,,,14.0,Xander Bogaerts singles on a sharp ground ball to left fielder Randy Arozarena.   Connor Wong to 3rd.,R,R,R,TB,BOS,B,,,2,2,2021,0.21,-0.48,1.84,1.98,,Connor Wong,,0,11,Top,,,,,Mike Zunino,,,3.596927144128073,-123.83329366374392,-4.3584347817706135,1.3892054435077756,25.422364847510163,-36.44843900802221,3.34,1.52,,,,86.0,2406.0,6.9,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.56,,,,,,,,83,7,Slider,5,5,5,5,5,5,5,5,Standard,Standard,34.0,0.0,0.137,ball
4299475,FF,2021-06-22,96.3,-0.22,6.88,"Fairbanks, Pete",Xander Bogaerts,Pete Fairbanks,,foul,,,,,12.0,Xander Bogaerts singles on a sharp ground ball to left fielder Randy Arozarena.   Connor Wong to 3rd.,R,R,R,TB,BOS,S,,,3,2,2021,0.24,1.68,0.11,4.23,,Connor Wong,,0,11,Top,,,,,Mike Zunino,,,0.3223754044582685,-140.18118971012183,-5.298670416633805,3.113837784747377,33.099071301094945,-9.011371057839892,3.47,1.59,199.0,76.3,60.0,97.0,2403.0,6.8,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.73,,,,,,,,83,8,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,185.0,0.0,0.0,foul
4299476,FF,2021-06-22,93.0,-0.21,6.94,"Fairbanks, Pete",Xander Bogaerts,Pete Fairbanks,single,hit_into_play,,,,,12.0,Xander Bogaerts singles on a sharp ground ball to left fielder Randy Arozarena.   Connor Wong to 3rd.,R,R,R,TB,BOS,X,7.0,ground_ball,3,2,2021,0.29,0.97,0.61,3.62,,Connor Wong,,0,11,Top,86.23,135.19,,,Mike Zunino,,,1.4745154726340708,-135.32817640595246,-4.858386073278602,3.256214040199395,30.987045969439308,-19.4445762576486,3.47,1.59,35.0,102.7,-4.0,93.7,2523.0,6.8,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.71,0.357,0.321,0.9,1.0,1.0,0.0,2.0,83,9,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,162.0,-0.17,0.629,single
4299477,FF,2021-06-22,96.4,-0.33,6.82,"Fairbanks, Pete",Rafael Devers,Pete Fairbanks,,ball,,,,,12.0,Rafael Devers reaches on a fielding error by first baseman Yandy Diaz.   Connor Wong scores.    Xander Bogaerts scores.    Rafael Devers to 2nd.,R,L,R,TB,BOS,B,,,0,0,2021,-0.34,1.78,0.68,4.28,Connor Wong,,Xander Bogaerts,0,11,Top,,,,,Mike Zunino,,,3.476229874300253,-140.26211499981704,-5.249076916519258,-5.293089401822583,33.56547947478024,-7.732320189053704,3.23,1.34,,,,97.3,2342.0,6.9,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.56,,,,,,,,84,1,4-Seam Fastball,5,5,5,5,5,5,5,5,Infield shift,Standard,189.0,0.0,0.026,ball
4299478,FF,2021-06-22,95.8,-0.31,6.8,"Fairbanks, Pete",Rafael Devers,Pete Fairbanks,,ball,,,,,12.0,Rafael Devers reaches on a fielding error by first baseman Yandy Diaz.   Connor Wong scores.    Xander Bogaerts scores.    Rafael Devers to 2nd.,R,L,R,TB,BOS,B,,,1,0,2021,-0.11,1.82,0.85,4.74,Connor Wong,,Xander Bogaerts,0,11,Top,,,,,Mike Zunino,,,3.3488862849597,-139.4855797437235,-3.9915250261687065,-2.251242454140506,33.12896254367151,-7.753195509141887,3.16,1.38,,,,96.9,2423.0,7.0,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.5,,,,,,,,84,2,4-Seam Fastball,5,5,5,5,5,5,5,5,Infield shift,Standard,182.0,0.0,0.124,ball
4299479,FF,2021-06-22,95.9,-0.31,6.79,"Fairbanks, Pete",Rafael Devers,Pete Fairbanks,,swinging_strike,,,,,2.0,Rafael Devers reaches on a fielding error by first baseman Yandy Diaz.   Connor Wong scores.    Xander Bogaerts scores.    Rafael Devers to 2nd.,R,L,R,TB,BOS,S,,,2,0,2021,-0.19,1.76,0.14,3.14,Connor Wong,,Xander Bogaerts,0,11,Top,,,,,Mike Zunino,,,1.6497383751050383,-139.4965728597867,-8.105234387849116,-2.8717179811849416,33.55621456277675,-7.609596557906455,3.37,1.53,,,,97.0,2442.0,7.1,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.43,,,,,,,,84,3,4-Seam Fastball,5,5,5,5,5,5,5,5,Infield shift,Standard,191.0,-0.021,-0.086,swinging_strike
4299480,FF,2021-06-22,93.7,-0.25,6.77,"Fairbanks, Pete",Rafael Devers,Pete Fairbanks,field_error,hit_into_play,,,,,14.0,Rafael Devers reaches on a fielding error by first baseman Yandy Diaz.   Connor Wong scores.    Xander Bogaerts scores.    Rafael Devers to 2nd.,R,L,R,TB,BOS,X,3.0,ground_ball,2,1,2021,0.42,1.16,0.98,1.73,Connor Wong,Xander Bogaerts,,0,11,Top,152.07,175.97,,,Mike Zunino,,,2.283195605853366,-136.1191792281617,-9.957095809107395,4.734314485467519,29.934537171354624,-15.772167929727065,3.37,1.53,19.0,104.1,-5.0,94.8,2524.0,7.0,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.46,0.351,0.316,0.9,1.0,0.0,0.0,2.0,84,4,4-Seam Fastball,5,5,5,5,7,5,7,5,Infield shift,Standard,176.0,-0.173,0.767,field_error
4299481,FF,2021-06-22,93.7,-0.04,6.81,"Fairbanks, Pete",Hunter Renfroe,Pete Fairbanks,single,hit_into_play,,,,,6.0,Hunter Renfroe singles on a ground ball to right fielder Brandon Lowe.   Rafael Devers scores.,R,R,R,TB,BOS,X,9.0,ground_ball,0,0,2021,0.43,0.92,0.28,2.49,,Rafael Devers,,0,11,Top,158.89,116.02,,,Mike Zunino,,,-0.1287353112810229,-136.28937162873504,-7.524038694702869,5.336322605725544,31.374097460803448,-19.261510019717885,3.41,1.56,111.0,71.2,10.0,94.6,2460.0,7.0,633519,664126,572287,Yandy Diaz,Joey Wendle,Wander Franco,Taylor Walls,Randy Arozarena,Kevin Kiermaier,Brandon Lowe,53.54,0.306,0.295,0.9,1.0,1.0,0.0,2.0,85,1,4-Seam Fastball,5,7,7,5,8,5,8,5,Infield shift,Standard,179.0,-0.062,0.688,single
